id,user_agent,times_seen,simple_software_string,simple_sub_description_string,simple_operating_platform_string,software,software_name,software_name_code,software_version,software_version_full,operating_system,operating_system_name,operating_system_name_code,operating_system_version,operating_system_version_full,operating_system_flavour,operating_system_flavour_code,operating_system_frameworks,operating_platform,operating_platform_code,operating_platform_vendor_name,software_type,software_sub_type,software_type_specific,hardware_type,hardware_sub_type,hardware_sub_sub_type,hardware_type_specific,layout_engine_name,layout_engine_version,extra_info,extra_info_dict,capabilities,detected_addons,first_seen_at,last_seen_at,updated_at
4875322,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.75 Safari/537.36",374,Chrome 77 on macOS (High Sierra),,,Chrome 77,Chrome,chrome,77,77.0.3865.75,macOS (High Sierra),macOS,macos,High Sierra,10.13.6,,,[],,,,browser,web-browser,,computer,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-28 03:02:08.084560,2019-09-10 19:12:06.446971
4875325,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.75 Safari/537.36",288,Chrome 77 on macOS (Sierra),,,Chrome 77,Chrome,chrome,77,77.0.3865.75,macOS (Sierra),macOS,macos,Sierra,10.12.6,,,[],,,,browser,web-browser,,computer,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-28 00:00:00.000000,2019-09-10 19:12:06.618122
4875330,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.75 Safari/537.36",1583,Chrome 77 on Windows 10,,,Chrome 77,Chrome,chrome,77,77.0.3865.75,Windows 10,Windows,windows,10,NT 10.0,,,[],,,,browser,web-browser,,computer,,,,Blink,[],"{""20"": [""32 bit compatibility layer""]}",{},[],[],2019-09-10 00:00:00.000000,2019-09-28 06:00:47.409596,2019-09-10 19:12:06.910429
4875632,"Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",66,Chrome 77 on Android (Nougat),,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android (Nougat),Android,android,Nougat,7.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 23:00:24.283630,2019-09-27 18:55:09.000000,2019-09-10 23:01:02.435301
4875420,"Mozilla/5.0 (Linux; Android 9; Pixel 3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",95,Chrome 77 on Android 9,,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 21:07:11.000000,2019-09-27 00:00:00.000000,2019-09-10 21:10:05.815671
4875513,"Mozilla/5.0 (iPad; CPU OS 11_4 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) GSA/82.1.267240167 Mobile/15E148 Safari/604.1",39,Google Search App 82.1 on iOS 11.4,,Apple iPad,Google Search App 82.1,Google Search App,google-search-app,82.1,82.1.267240167,iOS 11.4,iOS,ios,11.4,11.4,,,[],iPad,,Apple,browser,web-browser,,mobile,tablet,,,WebKit,"[""604"", ""1"", ""34""]",{},"{""Mobile Build"": ""15E148""}",[],[],2019-09-10 22:07:34.000000,2019-09-26 00:00:00.000000,2019-09-10 22:11:04.915201
4875748,"Mozilla/5.0 (Linux; Android 10; Pixel 3 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",40,Chrome 77 on Android 10,,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 10,Android,android,10,10,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-21 00:00:00.000000,2019-09-10 23:11:07.154840
4875738,"Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",90,Chrome 77 on Android 9,,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 23:08:32.000000,2019-09-27 18:55:09.000000,2019-09-10 23:11:06.724695
4876352,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G890A) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",139,Samsung Browser 10.1 on Android (Nougat),,Samsung SM-G890A,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android (Nougat),Android,android,Nougat,7.0,,,[],Samsung SM-G890A,SM-G890A,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-28 00:00:00.000000,2019-09-11 01:07:05.835066
4878192,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-J120H) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",3,Samsung Browser 10.1 on Android (Lollipop),,Samsung SM-J120H,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android (Lollipop),Android,android,Lollipop,5.1.1,,,[],Samsung SM-J120H,SM-J120H,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-23 16:08:07.000000,2019-09-11 01:34:06.968297
4876450,"Mozilla/5.0 (Linux; Android 9; CLT-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",71,Chrome 77 on Android 9,,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 18:55:09.000000,2019-09-11 01:11:02.493378
4876482,"Mozilla/5.0 (Linux; Android 9; SM-A530F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",53,Chrome 77 on Android 9,,Samsung SM-A530F,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],Samsung SM-A530F,SM-A530F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-09-11 00:00:00.000000,2019-09-27 18:50:45.000000,2019-09-11 01:11:03.945938
4876490,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",208,Chrome 77 on Android 8,,Samsung SM-G930F,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 8,Android,android,8,8.0.0,,,[],Samsung SM-G930F,SM-G930F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 18:55:09.000000,2019-09-11 01:11:04.310886
4876930,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G920I) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",14,Samsung Browser 10.1 on Android (Nougat),,Samsung SM-G920I,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android (Nougat),Android,android,Nougat,7.0,,,[],Samsung SM-G920I,SM-G920I,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 00:00:00.000000,2019-09-11 01:24:03.666856
4876480,"Mozilla/5.0 (Linux; Android 9; EML-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",64,Chrome 77 on Android 9,,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-11 00:00:00.000000,2019-09-27 18:55:09.000000,2019-09-11 01:11:03.852181
4887881,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G950F/G950FXXU4DSCB) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",9,Samsung Browser 10.1 on Android 9,,Samsung SM-G950F,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android 9,Android,android,9,9,,,[],Samsung SM-G950F,SM-G950F,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 18:47:49.000000,2019-09-11 02:40:10.166313
4879014,"Mozilla/5.0 (Linux; Android 7.1.1; SAMSUNG SM-J700T) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",160,Samsung Browser 10.1 on Android (Nougat),,Samsung SM-J700T,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android (Nougat),Android,android,Nougat,7.1.1,,,[],Samsung SM-J700T,SM-J700T,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-28 23:08:34.000000,2019-09-11 01:41:03.813808
4879851,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-J530F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",41,Samsung Browser 10.1 on Android (Nougat),,Samsung SM-J530F,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android (Nougat),Android,android,Nougat,7.0,,,[],Samsung SM-J530F,SM-J530F,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 18:53:37.000000,2019-09-11 01:46:03.640278
4881528,"Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",17,Samsung Browser 10.1 on Android 9,,,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-28 00:00:00.000000,2019-09-11 01:58:05.108773
4878604,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-A520F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",29,Samsung Browser 10.1 on Android (Nougat),,Samsung SM-A520F,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android (Nougat),Android,android,Nougat,7.0,,,[],Samsung SM-A520F,SM-A520F,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 18:52:15.000000,2019-09-11 01:38:06.399602
4880469,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A205F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",52,Samsung Browser 10.1 on Android 9,,Samsung SM-A205F,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android 9,Android,android,9,9,,,[],Samsung SM-A205F,SM-A205F,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-28 04:01:03.637390,2019-09-11 01:50:04.058675
4881271,"Mozilla/5.0 (Linux; Android 9; SM-G950F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",198,Chrome 77 on Android 9,,Samsung SM-G950F,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],Samsung SM-G950F,SM-G950F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 18:55:09.000000,2019-09-11 01:55:04.996450
4881996,"Mozilla/5.0 (Linux; U; Android 9; en-gb; POCOPHONE F1 Build/PKQ1.180729.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/11.1.1-g",2,Chrome 71 on Android 9,,,Chrome 71,Chrome,chrome,71,71.0.3578.141,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},"{""System Build"": ""PKQ1.180729.001""}",[],[],2019-09-10 00:00:00.000000,2019-09-11 00:00:00.000000,2019-09-11 02:02:03.454624
4883252,"Mozilla/5.0 (Linux; Android 9; SM-G970F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",85,Chrome 77 on Android 9,,Samsung SM-G970F,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],Samsung SM-G970F,SM-G970F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-09-11 00:00:00.000000,2019-09-27 18:55:09.000000,2019-09-11 02:11:02.328115
4887250,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-T585) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Safari/537.36",24,Samsung Browser 10.1 on Android (Nougat),,"Samsung Galaxy Tab A 10.1"" (SM-T585)",Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android (Nougat),Android,android,Nougat,7.0,,,[],"Galaxy Tab A 10.1""",SM-T585,Samsung,browser,web-browser,,mobile,tablet,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-28 09:00:57.542277,2019-09-11 02:37:09.026660
4888093,"Mozilla/5.0 (Linux; Android 9; SM-T835) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Safari/537.36",17,Chrome 77 on Android 9,,Samsung SM-T835,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],Samsung SM-T835,SM-T835,Samsung,browser,web-browser,,mobile,tablet,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 16:00:57.567165,2019-09-11 02:41:08.638065
4888066,"Mozilla/5.0 (Linux; Android 9; ONEPLUS A5000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",50,Chrome 77 on Android 9,,OnePlus A5000,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],OnePlus A5000,A5000,OnePlus,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 18:55:09.000000,2019-09-11 02:41:07.275074
4887936,"Mozilla/5.0 (Linux; Android 9; SM-G950F Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36 OPR/53.1.2569.142848",27,Opera 53.1 on Android 9,,Samsung SM-G950F,Opera 53.1,Opera,opera,53.1,53.1.2569.142848,Android 9,Android,android,9,9,,,[],Samsung SM-G950F,SM-G950F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},"{""System Build"": ""PPR1.180610.011""}",[],[],2019-09-10 00:00:00.000000,2019-09-27 18:52:15.000000,2019-09-11 02:40:13.533315
4890895,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-A300FU/A300FUXXU1CRF1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",16,Samsung Browser 10.1 on Android (Marshmallow),,Samsung SM-A300FU,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android (Marshmallow),Android,android,Marshmallow,6.0.1,,,[],Samsung SM-A300FU,SM-A300FU,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 00:00:00.000000,2019-09-11 02:55:06.583492
4890285,"Mozilla/5.0 (Linux; Android 7.1.1; SAMSUNG SM-J250F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",22,Samsung Browser 10.1 on Android (Nougat),,Samsung SM-J250F,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android (Nougat),Android,android,Nougat,7.1.1,,,[],Samsung SM-J250F,SM-J250F,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-28 00:00:23.413073,2019-09-11 02:51:11.879916
4894328,"Mozilla/5.0 (Linux; Android 7.1.1; E6653) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",17,Chrome 77 on Android (Nougat),,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android (Nougat),Android,android,Nougat,7.1.1,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-11 00:00:00.000000,2019-09-19 00:00:00.000000,2019-09-11 03:11:03.351901
4891888,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G960F/G960FXXS2BRK3) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",26,Samsung Browser 10.1 on Android 8,,Samsung SM-G960F,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android 8,Android,android,8,8.0.0,,,[],Samsung SM-G960F,SM-G960F,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 00:00:00.000000,2019-09-11 02:59:11.289706
4892041,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A505FN/A505FNXXU2ASH1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",13,Samsung Browser 10.1 on Android 9,,Samsung SM-A505FN,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android 9,Android,android,9,9,,,[],Samsung SM-A505FN,SM-A505FN,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-22 00:00:00.000000,2019-09-11 03:00:11.028944
4892378,"Mozilla/5.0 (Linux; Android 9; SM-J400F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",206,Chrome 77 on Android 9,,Samsung SM-J400F,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],Samsung SM-J400F,SM-J400F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-09-11 00:00:00.000000,2019-09-26 00:00:00.000000,2019-09-11 03:01:13.079448
4893033,"Mozilla/5.0 (Linux; Android 9; ANE-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",258,Chrome 77 on Android 9,,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-29 00:36:49.000000,2019-09-11 03:05:04.012718
4893037,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-N976B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",14,Samsung Browser 10.1 on Android 9,,Samsung SM-N976B,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android 9,Android,android,9,9,,,[],Samsung SM-N976B,SM-N976B,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 09:00:04.000000,2019-09-11 03:05:04.195954
4894871,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/77.0.3865.69 Mobile/15E148 Safari/605.1",62,Chrome 77 on iOS 12.1,,Apple iPhone,Chrome 77,Chrome,chrome,77,77.0.3865.69,iOS 12.1,iOS,ios,12.1,12.1,,,[],iPhone,,Apple,browser,web-browser,,mobile,phone,,,WebKit,"[""605"", ""1"", ""15""]",{},"{""Mobile Build"": ""15E148""}",[],[],2019-09-10 00:00:00.000000,2019-09-26 14:01:27.223826,2019-09-11 03:16:06.555156
4895808,"Mozilla/5.0 (Linux; Android 7.0; SM-A310F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",31,Chrome 77 on Android (Nougat),,Samsung SM-A310F,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android (Nougat),Android,android,Nougat,7.0,,,[],Samsung SM-A310F,SM-A310F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 18:55:09.000000,2019-09-11 03:24:03.697760
4895239,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/77.0.3865.69 Mobile/15E148 Safari/605.1",130,Chrome 77 on iOS 12.3,,Apple iPhone,Chrome 77,Chrome,chrome,77,77.0.3865.69,iOS 12.3,iOS,ios,12.3,12.3,,,[],iPhone,,Apple,browser,web-browser,,mobile,phone,,,WebKit,"[""605"", ""1"", ""15""]",{},"{""Mobile Build"": ""15E148""}",[],[],2019-09-10 00:00:00.000000,2019-09-27 18:49:30.000000,2019-09-11 03:20:04.600756
4897886,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.75 Safari/537.36",72,Chrome 77 on macOS (Mojave),,,Chrome 77,Chrome,chrome,77,77.0.3865.75,macOS (Mojave),macOS,macos,Mojave,10.14.0,,,[],,,,browser,web-browser,,computer,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-25 00:00:00.000000,2019-09-11 03:38:09.593792
4897026,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.75 Safari/537.36",412,Chrome 77 on Windows 7,,,Chrome 77,Chrome,chrome,77,77.0.3865.75,Windows 7,Windows,windows,7,NT 6.1,,,[],,,,browser,web-browser,,computer,,,,Blink,[],"{""20"": [""Possibly running on Windows Server 2008 R2"", ""32 bit compatibility layer""]}",{},[],[],2019-09-10 00:00:00.000000,2019-09-28 23:00:49.926714,2019-09-11 03:32:04.656302
4897168,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A705FN/A705FNXXU3ASG6) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",15,Samsung Browser 10.1 on Android 9,,Samsung SM-A705FN,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android 9,Android,android,9,9,,,[],Samsung SM-A705FN,SM-A705FN,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-26 00:00:00.000000,2019-09-11 03:34:04.176889
4897124,"Mozilla/5.0 (Linux; Android 9; moto g(7) power) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",112,Chrome 77 on Android 9,,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-26 00:00:00.000000,2019-09-11 03:32:09.109624
4897287,"Mozilla/5.0 (Linux; Android 8.1.0; SAMSUNG SM-G615F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36",18,Samsung Browser 10.1 on Android 8.1,,Samsung SM-G615F,Samsung Browser 10.1,Samsung Browser,samsung-browser,10.1,10.1,Android 8.1,Android,android,8.1,8.1.0,,,[],Samsung SM-G615F,SM-G615F,Samsung,browser,web-browser,,mobile,phone,,,WebKit,"[""537"", ""36""]",{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 06:23:24.000000,2019-09-11 03:34:10.789881
4898223,"Mozilla/5.0 (Linux; Android 9; moto g(6) play) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",79,Chrome 77 on Android 9,,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 00:00:00.000000,2019-09-11 03:41:04.434570
4898094,"Mozilla/5.0 (Linux; Android 9; COL-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",37,Chrome 77 on Android 9,,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 18:50:45.000000,2019-09-11 03:40:05.668469
4897947,"Mozilla/5.0 (Linux; Android 9; Mi A2 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",25,Chrome 77 on Android 9,,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-27 18:49:30.000000,2019-09-11 03:39:05.493085
4898251,"Mozilla/5.0 (Linux; Android 9; SM-J701F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",33,Chrome 77 on Android 9,,Samsung SM-J701F,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android 9,Android,android,9,9,,,[],Samsung SM-J701F,SM-J701F,Samsung,browser,web-browser,,mobile,phone,,,Blink,[],{},{},[],[],2019-09-10 00:00:00.000000,2019-09-22 07:00:47.460297,2019-09-11 03:41:06.166595
4898306,"Mozilla/5.0 (Linux; Android 7.0; G3311) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",29,Chrome 77 on Android (Nougat),,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android (Nougat),Android,android,Nougat,7.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-11 00:00:00.000000,2019-09-27 00:00:00.000000,2019-09-11 04:10:03.989771
4898313,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.73 Mobile Safari/537.36",24,Chrome 77 on Android (Nougat),,,Chrome 77,Chrome,chrome,77,77.0.3865.73,Android (Nougat),Android,android,Nougat,7.0,,,[],,,,browser,web-browser,,mobile,,,,Blink,[],{},{},[],[],2019-09-11 00:00:00.000000,2019-09-22 00:00:00.000000,2019-09-11 04:10:04.333394
